session_test_id,experience,problem,other_tests,headphones,age,status,inne,uwagi,session_uuid,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,trening,S5500,25,197590,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,reference,100,153223,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S7000,50,153223,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S10000,70,153223,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S3500,10,153223,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S8000,60,153223,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S9300,65,153223,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S11300,76,153223,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S5500,23,153223,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S8700,63,153223,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S10700,79,153223,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S12000,85,153223,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S10000,65,167221,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S8700,50,167221,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S10700,70,167221,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S3500,10,167221,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S12000,85,167221,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S8000,55,167221,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S11300,71,167221,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S5500,25,167221,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,reference,100,167221,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S7000,35,167221,
label_test_3,4,nie,tak,"beyerdynamic 990pro",18,student,,,6004f792-dd99-470f-98b7-96686697c461,hq_no_label,S9300,60,167221,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,trening,S6500,62,201756,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,trening,S4000,30,201756,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,trening,S5000,42,201756,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,trening,reference,100,201756,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,trening,S7000,70,201756,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,trening,S5500,49,201756,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,trening,S10000,83,201756,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,trening,S6000,55,201756,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,trening,S8000,76,201756,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,trening,S4500,36,201756,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,trening,S3500,25,201756,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S4500,36,151504,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S5500,50,151504,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S4000,30,151504,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,reference,100,151504,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S8000,66,151504,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S5000,39,151504,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S6500,54,151504,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S6000,44,151504,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S10000,82,151504,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S7000,59,151504,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S3500,20,151504,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S3500,25,132036,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S8000,73,132036,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S5000,38,132036,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S6500,55,132036,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S5500,40,132036,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S4000,30,132036,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S7000,62,132036,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S10000,80,132036,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,reference,100,132036,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S4500,32,132036,
label_test_3,4,nie,tak,"AirPods 4 ANC",18,student,,,e4eb4daf-7d55-409c-9255-8d5b499e3211,lq_no_label,S6000,49,132036,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,trening,S6000,75,92851,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,trening,S5000,22,92851,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,trening,S10000,100,92851,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,trening,S5500,65,92851,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,trening,S7000,100,92851,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,trening,S6500,59,92851,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,trening,reference,76,92851,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,trening,S4500,17,92851,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,trening,S3500,20,92851,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,trening,S4000,34,92851,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,trening,S8000,100,92851,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S6000,56,102275,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S4500,36,102275,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S6500,81,102275,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S3500,15,102275,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S5500,81,102275,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S10000,100,102275,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,reference,82,102275,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S8000,100,102275,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S5000,61,102275,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S7000,81,102275,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S4000,24,102275,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S10000,96,81651,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S6500,82,81651,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S3500,16,81651,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S7000,92,81651,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S8000,100,81651,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S5500,62,81651,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S5000,43,81651,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S6000,80,81651,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S4500,35,81651,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,reference,100,81651,
label_test_3,4,tak,tak,"Sennheiser HD 599 ",45,realizator,,"Bardzo dobrze przygotowany test",4f75d187-8c12-4697-8152-f7f452319209,lq_label,S4000,27,81651,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,trening,S5000,36,158914,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,trening,S8000,40,158914,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,trening,S5500,38,158914,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,trening,S4000,27,158914,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,trening,reference,100,158914,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,trening,S7000,51,158914,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,trening,S10000,76,158914,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,trening,S6500,53,158914,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,trening,S4500,31,158914,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,trening,S6000,53,158914,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,trening,S3500,19,158914,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,reference,100,134827,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S5000,52,134827,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S3500,24,134827,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S6500,32,134827,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S10000,74,134827,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S4500,51,134827,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S5500,44,134827,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S7000,61,134827,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S6000,52,134827,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S4000,30,134827,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S8000,70,134827,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S6000,53,104721,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S7000,65,104721,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S4000,21,104721,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,reference,100,104721,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S5500,37,104721,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S5000,32,104721,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S4500,27,104721,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S3500,15,104721,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S8000,74,104721,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S6500,67,104721,
label_test_3,4,nie,tak,"Edifier EDF200046",18,student,,,67c51bf1-0fd1-4916-a096-a5c54b850341,lq_label,S10000,86,104721,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,trening,S5000,40,407462,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,trening,S10000,71,407462,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,trening,S8000,50,407462,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,trening,reference,100,407462,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,trening,S4500,22,407462,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,trening,S3500,20,407462,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,trening,S5500,30,407462,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,trening,S6500,40,407462,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,trening,S7000,49,407462,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,trening,S6000,40,407462,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,trening,S4000,25,407462,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S5500,40,631546,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S8000,70,631546,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S4000,20,631546,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S5000,35,631546,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S7000,60,631546,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,reference,100,631546,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S10000,80,631546,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S3500,25,631546,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S6000,45,631546,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S6500,50,631546,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S4500,30,631546,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S6000,65,367005,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S5000,55,367005,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S4000,40,367005,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S3500,30,367005,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S4500,50,367005,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,reference,100,367005,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S10000,90,367005,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S7000,75,367005,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S6500,70,367005,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S8000,80,367005,
label_test_3,4,nie,tak,"HyperX Cloud Alpha",18,inny,"student akustyki",,3f6878e8-722b-4bf0-8fd2-8e81b39f7b99,lq_label,S5500,60,367005,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,trening,S8700,50,255024,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,trening,S5500,5,255024,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,trening,S7000,15,255024,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,trening,S8000,50,255024,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,trening,S10000,65,255024,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,trening,S3500,1,255024,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,trening,S11300,70,255024,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,trening,S9300,50,255024,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,trening,S12000,90,255024,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,trening,S10700,75,255024,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,trening,reference,100,255024,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,hq_label,S10000,50,142139,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,hq_label,S7000,10,142139,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,hq_label,S11300,50,142139,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,hq_label,S8700,25,142139,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,hq_label,reference,100,142139,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,hq_label,S5500,25,142139,
label_test_3,3,nie,tak,"Huawei FreeBuds studio z włączonym ANC",25,doktorant,,"Bez uwag",dd9eb93a-e0e6-4256-b31d-728cbcedffe5,hq_label,S8000,30,142139,
